epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
106,325.656,0.34641,5.27905,1.9463,0.48973,0.58884,0.51983,0.37118,0.45355,13.6148,2.19818,0.000800577,0.000800577,0.000800577
107,328.739,0.34574,5.42988,1.95632,0.45125,0.68277,0.53895,0.37625,0.43756,13.7425,2.13976,0.000792325,0.000792325,0.000792325
108,331.784,0.36323,5.53391,1.95301,0.4199,0.67142,0.52277,0.36085,0.41964,14.0697,2.14831,0.000784073,0.000784073,0.000784073
109,334.847,0.34172,5.30166,1.95784,0.51052,0.71216,0.58707,0.4089,0.4182,14.1405,2.16355,0.000775822,0.000775822,0.000775822
110,337.912,0.34457,5.48221,1.94757,0.67719,0.66837,0.65402,0.45828,0.42524,14.3116,2.21251,0.00076757,0.00076757,0.00076757
111,340.966,0.35334,5.65447,1.97323,0.45538,0.7561,0.56763,0.39956,0.4266,12.5456,2.23007,0.000759318,0.000759318,0.000759318
112,344.025,0.33265,5.26696,1.93853,0.55621,0.66162,0.61348,0.4327,0.41408,11.8773,2.16231,0.000751067,0.000751067,0.000751067
113,347.087,0.33939,5.2871,1.93495,0.54472,0.69973,0.61653,0.44277,0.40529,12.9319,2.13112,0.000742815,0.000742815,0.000742815
114,350.156,0.34313,5.30248,1.93736,0.53671,0.70444,0.63305,0.44288,0.42687,11.1804,2.14511,0.000734564,0.000734564,0.000734564
115,353.211,0.35257,5.45894,1.93534,0.54362,0.71453,0.64661,0.45877,0.42333,10.4982,2.142,0.000726312,0.000726312,0.000726312
116,356.285,0.34182,5.38378,1.95553,0.62623,0.62755,0.60617,0.4306,0.40874,13.0214,2.12215,0.00071806,0.00071806,0.00071806
117,359.355,0.34194,5.25213,1.95972,0.68892,0.61323,0.61146,0.43841,0.41762,13.215,2.14624,0.000709809,0.000709809,0.000709809
118,362.4,0.33796,5.08604,1.95739,0.63883,0.73432,0.65099,0.45324,0.42976,12.886,2.19343,0.000701557,0.000701557,0.000701557
119,365.5,0.34029,5.14953,1.92294,0.60682,0.71008,0.59155,0.40385,0.45926,13.4886,2.27831,0.000693305,0.000693305,0.000693305
120,368.537,0.3405,5.26575,1.94529,0.54331,0.78193,0.59772,0.4229,0.43094,12.9366,2.25531,0.000685054,0.000685054,0.000685054
121,371.606,0.34426,5.19296,1.95585,0.61353,0.63745,0.55369,0.38235,0.42644,13.6666,2.23451,0.000676802,0.000676802,0.000676802
122,374.743,0.36395,5.26295,1.99756,0.63713,0.70166,0.66576,0.47978,0.41432,11.6829,2.1936,0.00066855,0.00066855,0.00066855
123,377.819,0.33103,4.94832,1.90592,0.54577,0.78031,0.6249,0.45676,0.41146,12.6469,2.16641,0.000660299,0.000660299,0.000660299
